id,name,latitude,longitude,street,house_number,zip,city,email,phone_number,website,acceptance_age,total_places,places_under_3,pedagogical_focus,thematic_focus,image_url,day,opening_time,closing_time,day,opening_time,closing_time,day,opening_time,closing_time,day,opening_time,closing_time,day,opening_time,closing_time
1641,Kita Lietzenburg,52.50589936256816,13.289448342934564,Kuno-Fischer-Str.,4,14057,Berlin,kuno-fischer-str@kita-nordwest.de,+49-30-303286990,http://www.kita-nordwest.de,9,155,42,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,17:30,DIENSTAG,06:00,17:30,MITTWOCH,06:00,17:30,DONNERSTAG,06:00,17:30,FREITAG,06:00,17:00
2062,Kita Rappelkiste,52.559645202732895,13.463508585473516,Liebermannstr.,20,13088,Berlin,rappelkiste@mahale-ggmbh.de,+49-30-9253838,,3,165,70,"[""Situationsansatz""]",[],https://kita-navigator.berlin.de/bilder/einrichtung/2062,MONTAG,06:00,17:30,DIENSTAG,06:00,17:30,MITTWOCH,06:00,17:30,DONNERSTAG,06:00,17:30,FREITAG,06:00,17:30
351,Kitaverbund Regenbogen,52.54725058543412,13.48754634758082,Waldowstr.,40,13053,Berlin,regenbogen@urban-kita.de,+49-30-9864709,http://www.kitaverbund-regenbogen.de,12,165,57,"[""Situationsansatz""]","[""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/bilder/einrichtung/351,MONTAG,06:00,17:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,17:00,DONNERSTAG,06:00,17:00,FREITAG,06:00,17:00
667229,Kita Glücksweg,52.4856976456645,13.292046821793972,Kudowastr.,21,14193,Berlin,info@kevisa.de,+49-30-54829571,,12,42,15,"[""Situationsansatz"", ""ProjektarbeitSprachförderung""]","[""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
628329,Kita Erdmännchen,52.43796122324901,13.44765361780691,Fritz-Reuter-Allee,173,12359,Berlin,info@kita-erdmaennchen.berlin,+49-30-66527870,http://www.kita-erdmaennchen.berlin,6,40,18,"[""Situationsansatz""]","[""Gesundheit"", ""Körper und Bewegung"", ""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,16:30,DIENSTAG,07:00,16:30,MITTWOCH,07:00,16:30,DONNERSTAG,07:00,16:30,FREITAG,07:00,16:30
2096,Kita Sonnenblume,52.570679909912194,13.400787700655162,Schönholzer Str.,4D,13187,Berlin,sonnenblume2-bln@jus-or.de,+49-30-4855909,https://www.jugendundsozialwerk.de/kitas/berlin/pankow/kita-sonnenblume/,2,81,27,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Naturwissenschaftliche Grunderfahrung"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Demokratische Teilhabe/ Partizipation""]",https://kita-navigator.berlin.de/bilder/einrichtung/2096,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,17:00
1012329,Kita Neo,52.536408273566884,13.500749868814033,Liebenwalder Str.,12,13055,Berlin,kita.neo@sozdia.de,+49-30-98195396,http://sozdia.de,9,136,60,"[""Situationsansatz"", ""Kita als weltoffenes Dorf, Projektarbeit, Werkstätten""]","[""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
528,EKT - Wir um vier,52.49802293023072,13.28888049479498,Ringbahnstr.,13,10711,Berlin,wirumvier@gmx.de,+49-30-8913998,,24,16,3,"[""Reggio-Pädagogik"", ""Montessori-Pädagogik"", ""Situationsansatz""]","[""Ästhetische Bildung (Musik und Kunst)"", ""Integration von Kindern mit Behinderung"", ""Naturwissenschaftliche Grunderfahrung"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Gesundheit""]",https://kita-navigator.berlin.de/bilder/einrichtung/528,MONTAG,08:00,15:30,DIENSTAG,08:00,15:30,MITTWOCH,08:00,15:30,DONNERSTAG,08:00,15:30,FREITAG,08:00,15:30
686,EKT - Rummel-Bummel,52.56921933858834,13.378481207056703,Hausotterstr.,53,13409,Berlin,kilarummel@hotmail.de,+49-304919071,,24,9,2,"[""Situationsansatz"", ""Leben wie in einer Großfamilie""]","[""sozial emotionale Kompetenz/Sprache""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,15:00,DIENSTAG,07:30,15:00,MITTWOCH,07:30,15:00,DONNERSTAG,07:30,15:00,FREITAG,07:30,15:00
452,Kita Bernkasteler Str. 9/10/Kigä NordOst,52.556651006635285,13.471478736476614,Bernkasteler Str.,9,13088,Berlin,kindergarten.bernkasteler-strasse@kigaeno.de,+49-30-9252148,,6,138,52,"[""Offene-Arbeit""]","[""Integration von Kindern mit Behinderung"", ""Gesundheit"", ""alltagsintegrierte Sprachförderung""]",https://kita-navigator.berlin.de/bilder/einrichtung/452,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
588429,Junior 1 Kita am Bürgerpark,52.57080382797009,13.39897995622111,Parkstr.,1,13187,Berlin,traeger.kita-am.buergerpark@junior1.de,+49-30-67950540,http://www.junior1.de,12,30,12,"[""Reggio-Pädagogik"", ""Montessori-Pädagogik"", ""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,17:30,DIENSTAG,07:30,17:30,MITTWOCH,07:30,17:30,DONNERSTAG,07:30,17:30,FREITAG,07:30,17:30
626,Kita Purzelbaum,52.508740928128475,13.515982116460753,Massower Str.,23,10315,Berlin,Purzelbaum-bln@jus-or.de,+49-30-5253546,https://www.jugendundsozialwerk.de/kitas/berlin/lichtenberg/kita-purzelbaum/,2,197,81,"[""Situationsansatz"", ""Offene-Arbeit""]","[""Naturwissenschaftliche Grunderfahrung"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Interkulturelle Pädagogik"", ""Ästhetische Bildung (Musik und Kunst)"", ""Gesundheit"", ""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/bilder/einrichtung/626,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
1668,Kita der Kath. Kirchengem. St. Kamilus,52.517717711218665,13.291522877571987,Klausenerplatz,12,14059,Berlin,Kita.St.Kamillus@t-online.de,+49-30-3221507,http://www.sankt-kamillus-gemeinde.de,12,40,6,"[""Situationsansatz"", ""familienergänzende Gruppenarbeit mit großer Altersmischung (ein bis sechs Jahre)""]","[""Integration von Kindern mit Behinderung"", ""Religionspädagogik"", ""Gesundheit"", ""Projektarbeit richtet sich nach den Interessen der Kinder""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
2073,Ev. Kita Heinersdorf,52.566917485238264,13.440915290339381,Romain-Rolland-Str.,52,13089,Berlin,heinersdorf-kita@evkvbmn.de,+49-30-4724424,http://evkvbmn.de,12,60,0,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Religionspädagogik"", ""Ästhetische Bildung (Musik und Kunst)"", ""Sprache, Freies Spiel, Projektarbeit""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
611,BOOT-Kita Fritz-Werner,52.43273545666869,13.383371231900517,Fritz-Werner-Str.,43,12107,Berlin,fritzkids@bootkitas.de,+49-30-93952557,http://www.bootkitas.de,2,150,53,"[""Situationsansatz"", ""Psychomotorik""]","[""Integration von Kindern mit Behinderung"", ""Körper und Bewegung"", ""Gesundheit"", ""Sprachförderung""]",https://kita-navigator.berlin.de/bilder/einrichtung/611,MONTAG,06:30,17:30,DIENSTAG,06:30,17:30,MITTWOCH,06:30,17:30,DONNERSTAG,06:30,17:30,FREITAG,06:30,17:30
364129,Kita Wundtstraße ,52.50929669105897,13.288670972366306,Wundtstr.,40,14057,Berlin,kita.wundtstr@outlaw-ggmbh.de,+49-30364345910,http://www.outlaw-ggmbh.de,6,71,19,"[""Offene-Arbeit"", ""Situationsansatz""]",[],https://kita-navigator.berlin.de/bilder/einrichtung/364129,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
778229,Kita Cunostraße,52.476098124670486,13.29581714014827,Cunostr.,9,14199,Berlin,cunostr@kita-nordwest.de,+49-30-224452290,http://www.kita-nordwest.de,2,70,18,"[""Offene-Arbeit"", ""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,17:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,17:00,DONNERSTAG,06:00,17:00,FREITAG,06:00,17:00
512,EKT - Ringelbande,52.458086271386705,13.312834582312702,Schmidt-Ott-Str.,4,12165,Berlin,info@ringelbande.de,+49-30-7920895,http://www.ringelbande.de,12,17,0,[],[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
1291,"Kita Diakoniewerk der
Ev.-Freikirchl. Gem. - Baptisten",52.45610745518208,13.315494749233418,Rothenburgstr.,12A,12165,Berlin,leitung@kindergarten-steglitz.de,+49-30-7921002,http://www.kindergarten-steglitz.de,18,44,12,"[""Situationsansatz"", ""Bundesprogramm \""Sprach-Kitas\""""]","[""Integration von Kindern mit Behinderung"", ""Religionspädagogik"", ""Alltagsintegrierte Sprache""]",https://kita-navigator.berlin.de/bilder/einrichtung/1291,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
117479,Kinderladen Sterntaler,52.56974886414509,13.426111967717997,Dettelbacher Weg,28,13189,Berlin,kinderladen-sterntaler@gmx.de,+49-30-47596255,,0,50,16,"[""Situationsansatz""]","[""Projektorientiert""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
1694,EKT Bollerwagen Charlottenburg,52.514070531027215,13.289693953576993,Sophie-Charlotten-Str.,83B,14059,Berlin,erdnax10neu@yahoo.de,+49-30-30105498,,18,28,9,"[""Montessori-Pädagogik"", ""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
1535,Kita Die Möwe,52.44157077660312,13.46179695124841,Möwenweg,21,12359,Berlin,moewe@fsd-kita1.de,+49-30-6019029,http://www.fsd-kita1.de,12,36,9,"[""Offene-Arbeit"", ""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,16:00,DIENSTAG,07:00,16:00,MITTWOCH,07:00,16:00,DONNERSTAG,07:00,16:00,FREITAG,07:00,16:00
2532,Kita Krikelkrakel,52.571312028464966,13.410070203496268,Breite Str.,7,13187,Berlin,info@krikelkrakel.org,+49-30,http://www.krikelkrakel.de,15,25,10,"[""Situationsansatz""]","[""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:00,16:00
2888,Kita der Kath. Kirchengem. St. Georg,52.57122152802711,13.412371071747913,Breite Str.,44,13187,Berlin,kita-georg@st-georg-berlin.de,+49-30-47534477,,9,65,28,"[""Situationsansatz""]","[""Religionspädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
906879,Kita Plapperschildkröte,52.55913276417713,13.337101918328843,Müllerstr.,77,13349,Berlin,plapperschildkroete@wunderkinder-kitas.de,+49-176-26075603,http://www.wunderkinder-kitas.de,9,60,24,"[""Montessori-Pädagogik"", ""Situationsansatz""]","[""Gesundheit"", ""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,17:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,17:00,DONNERSTAG,06:00,17:00,FREITAG,06:00,17:00
603229,Kita auf 4 Pfoten,52.48065665710842,13.292635291704238,Weinheimer Str.,11,14199,Berlin,nina.filges@googlemail.com,+49-172-4382258,http://www.kitaauf4pfoten.com,12,43,0,"[""tiergestützte Pädagogik""]","[""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,15:00,DIENSTAG,08:00,15:00,MITTWOCH,08:00,15:00,DONNERSTAG,08:00,15:00,FREITAG,08:00,15:00
2097,Kita Pestalozzistr.9-11/Kigä NordOst,52.57155905211875,13.405240264066691,Pestalozzistr.,9,13187,Berlin,kindergarten.pestalozzistrasse@kigaeno.de,+49-30-4855340,,12,176,43,"[""Montessori-Pädagogik""]","[""Naturwissenschaftliche Grunderfahrung"", ""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/bilder/einrichtung/2097,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
989229,Glückspfad,52.48119124731414,13.292234644008213,Weinheimer Str.,15,14199,Berlin,info@kevisa.de,+49-176-47644667,http://www.kita-glueckspfad.de,12,40,14,"[""Situationsansatz""]","[""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,18:00,DIENSTAG,07:00,18:00,MITTWOCH,07:00,18:00,DONNERSTAG,07:00,18:00,FREITAG,07:00,18:00
911229,Die kleinen Erfinder,52.53995496611037,13.498958313716422,Genslerstr.,17,13055,Berlin,erfinder@kinderlernorte.de,+49-30-52671067,http://www.kinderlernorte.de/home/die-kleinen-erfinder,2,50,15,"[""Situationsansatz""]","[""Natur- und Umweltpädagogik"", ""Naturwissenschaftliche Grunderfahrung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,17:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,17:00,DONNERSTAG,06:00,17:00,FREITAG,06:00,17:00
660229,Kita Leni Kirschkern,52.571506817084625,13.4107832809,Eintrachtstr.,1,13187,Berlin,info@kirschkern-ev.de,+49-30-97008250,http://www.kirschkern-ev.de,12,33,10,"[""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
1485,Ev. Kindertagesstätte,52.56979023834127,13.375724358110192,Hausotterplatz,3,13409,Berlin,kita@evangeliums-gemeinde.de,+49-30-4958508,,2,59,25,"[""Offene-Arbeit"", ""Situationsansatz"", ""Evangelisches Profil""]","[""Gesundheit"", ""Integration von Kindern mit Behinderung"", ""Religionspädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,16:30
392,Ev. Kita Lietzensee,52.50426299286819,13.28721332424752,Herbartstr.,4,14057,Berlin,lietzensee@kitaverband-mw.de,+49-30-30105081,http://www.kitaverband-mw.de,30,50,5,"[""Situationsansatz"", ""Teiloffene Arbeit""]","[""Integration von Kindern mit Behinderung"", ""Religionspädagogik"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/bilder/einrichtung/392,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,16:00
576229,Kindertagesstätte Fidibus,52.56864174065856,13.368180867850121,Amendestr.,90,13409,Berlin,fidibus@lebenswelt-berlin.de,+49-30-498783220,http://www.lebenswelt-berlin.de/kindertagesstaetten/fidibus,12,123,29,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Gesundheit"", ""Natur- und Umweltpädagogik"", ""Körper und Bewegung"", ""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/bilder/einrichtung/576229,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
601329,Kita Pankepiraten,52.57174444949694,13.40886221641761,Ossietzkystr.,6,13187,Berlin,skib.gug@web.de,+49-30-66866900,http://skib.berlin/pankepiraten,12,18,4,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
462129,Kinderladen Pankekäfer,52.571826629040594,13.408220273661337,Ossietzkystr.,9,13187,Berlin,skib.gug@web.de,+49-30-49910342,http://skib.berlin/pankekäfer,12,24,10,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
479179,Kita Kinder am Schloss,52.519221918587604,13.29027652114276,Spandauer Damm,46,14059,Berlin,info@kinderamschloss.de,+49-30-30103235,http://kinderamschloss.de,9,65,29,"[""Pyramide Konzept""]","[""Körper und Bewegung"", ""Gesundheit""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,17:30,DIENSTAG,07:30,17:30,MITTWOCH,07:30,17:30,DONNERSTAG,07:30,17:30,FREITAG,07:30,17:30
653279,Lemmis Kreativ-Kita,52.44758788526714,13.327568586728429,Gravelottestr.,10,12167,Berlin,info@lemmis-kreativ-kita.de,+49-30-51305538,http://lemmis-kreativ-kita.de,12,29,10,"[""Situationsansatz""]","[""Theaterpädagogik""]",https://kita-navigator.berlin.de/bilder/einrichtung/653279,MONTAG,08:00,17:15,DIENSTAG,08:00,17:15,MITTWOCH,08:00,17:15,DONNERSTAG,08:00,17:15,FREITAG,08:00,17:15
819,EKT Windmühle,52.514183287415456,13.288351395390654,Sophie-Charlotten-Str.,84,14059,Berlin,kilawindmuehle@gmx.de,+49-30-3420649,http://www.kila-windmuehle.de,24,16,4,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Naturwissenschaftliche Grunderfahrung"", ""Gesundheit"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,16:15,DIENSTAG,08:00,16:15,MITTWOCH,08:00,16:15,DONNERSTAG,08:00,16:15,FREITAG,08:00,15:00
118129,Kita Spatzenhaus,52.45066093009844,13.321908502819527,Birkbuschstr.,14,12167,Berlin,berliner.spatzen@web.de,+49-30-51589894,,12,25,11,"[""Sprache""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
867,EKT Gemeinnütziger Charlottenburger Kila,52.51435963281043,13.288297380646707,Sophie-Charlotten-Str.,84A,14059,Berlin,kinderkiste-e.V@web.de,+49-303223450,,12,22,14,"[""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
869229,Kita Sozialwerk der Jüdischen Gemeinde,52.50424369152866,13.286377164522175,Herbartstr.,24,14057,Berlin,kontakt@sozialwerk-jgb.de,+49-30-33940220,,12,44,44,[],[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,15:00
161129,Kita - Gemeinnütziger Charlottenburger Kinderladen,52.514545820323185,13.288240035334764,Sophie-Charlotten-Str.,85,14059,Berlin,charlottenburger-kinderladen@web.de,+49-30-30830350,,12,12,3,"[""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
973,EKT Pünktchen und Anton,52.474422879466914,13.294993996942623,Cunostr.,1,14199,Berlin,vorstand@puean.de,+49-30-8239774,http://www.puean.de,12,40,8,"[""Montessori-Pädagogik""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,17:00,DIENSTAG,07:30,17:00,MITTWOCH,07:30,17:00,DONNERSTAG,07:30,17:00,FREITAG,07:30,17:00
2677,Verbundkita Pankow - Die Wölfe Mini,52.57227003211788,13.409569227230975,Wolfshagener Str.,68,13187,Berlin,info@minikitasfirst.de,+49-30-20093939,,6,15,10,"[""Offene-Arbeit"", ""Situationsansatz"", ""Montessori-Pädagogik""]","[""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,17:30,DIENSTAG,07:30,17:30,MITTWOCH,07:30,17:30,DONNERSTAG,07:30,17:30,FREITAG,07:30,17:30
572279,Verbundkita Pankow - Die Wölfe Maxi,52.57227003211788,13.409569227230975,Wolfshagener Str.,68,13187,Berlin,info@minikitasfirst.de,+49-30-20093939,,12,20,0,"[""Offene-Arbeit"", ""Situationsansatz"", ""Montessori-Pädagogik""]","[""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,17:30,DIENSTAG,07:30,17:30,MITTWOCH,07:30,17:30,DONNERSTAG,07:30,17:30,FREITAG,07:30,17:30
548229,Heinrich-Zille-Kita,52.51497992264945,13.28810378435771,Sophie-Charlotten-Str.,88,14059,Berlin,nithack@pro-gemeinsinn.de,+49-30-25469726,http://www.pro-gemeinsinn.de,12,35,10,"[""Ansatz von Emmi Pikler"", ""Early-Excellence""]","[""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/bilder/einrichtung/548229,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
1514,EKT - Schülerladen Bullerbü,52.564941869492294,13.349950294172345,Zermatter Str.,19D,13407,Berlin,ektbullerbue@online.de,+49-30-4551070,,12,22,20,"[""Situationsansatz""]","[""Berliner Bildungsprogramm""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:30,17:00,DIENSTAG,06:30,17:00,MITTWOCH,06:30,17:00,DONNERSTAG,06:30,17:00,FREITAG,06:30,17:00
1054,Kita Amendestraße,52.57052106567842,13.373225655103921,Amendestr.,41,13409,Berlin,amendestr@kita-nordwest.de,+49-30-49900310,http://www.kita-nordwest.de,2,125,14,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Sprachförderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
1058229,Kita Kindheitstraum,52.51504360882944,13.287471998335858,Sophie-Charlotten-Str.,34,14059,Berlin,info@kindheits-traum.de,+49-30-38308389,http://www.kindheits-traum.de,12,25,0,"[""Reggio-Pädagogik"", ""Offene-Arbeit"", ""Waldorfpädagogik"", ""Situationsansatz"", ""Montessori-Pädagogik"", ""Ansatz von Emmi Pikler""]","[""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,16:00,DIENSTAG,07:00,16:00,MITTWOCH,07:00,16:00,DONNERSTAG,07:00,16:00,FREITAG,07:00,16:00
1084,Kita der Kath. Kirchengem. von der Auferstehung Christi,52.434377594122495,13.362748314120983,Kamenzer Damm,66,12249,Berlin,Kita.VdAC@gmx.de,+49-30-7752808,http://www.vdac-kita.de,20,56,11,"[""Situationsansatz"", ""Montessori-Pädagogik"", ""Ansatz von Emmi Pikler""]","[""Integration von Kindern mit Behinderung"", ""Körper und Bewegung"", ""Naturwissenschaftliche Grunderfahrung"", ""Gesundheit"", ""Interkulturelle Pädagogik"", ""Ästhetische Bildung (Musik und Kunst)"", ""Natur- und Umweltpädagogik"", ""Religionspädagogik""]",https://kita-navigator.berlin.de/bilder/einrichtung/1084,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,16:00
608229,ABC Kindergarten,52.478880558523265,13.513871295312974,Liepnitzstr.,49,10318,Berlin,abc_kindergarten@gmx.de,+49-30-50154228,,12,25,10,"[""Situationsansatz""]","[""Gesundheit"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
260129,Kita Kindererde Damerowstraße,52.572440028253254,13.416348321912444,Damerowstr.,64,13187,Berlin,kita.damerow@kindererde.de,+49-3051649111,,12,40,15,"[""Situationsansatz"", ""Inklusion""]","[""Gesundheit"", ""Integration von Kindern mit Behinderung"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/bilder/einrichtung/260129,MONTAG,07:00,18:00,DIENSTAG,07:00,18:00,MITTWOCH,07:00,18:00,DONNERSTAG,07:00,18:00,FREITAG,07:00,18:00
473329,EKT Luna Sternenstaub,52.479815144438994,13.51447742330515,Liepnitzstr.,42,10318,Berlin,bekila-ev@web.de,+49-174-7840338,,12,23,5,"[""Situationsansatz""]","[""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Gesundheit""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,17:00,DIENSTAG,07:30,17:00,MITTWOCH,07:30,17:00,DONNERSTAG,07:30,17:00,FREITAG,07:30,17:00
